Date,GLD,SLV,USD_INR,DXY,USO,SPX,CPI,Rate,EUR_USD,VIX,Month
2024-02-20,2501.06,32.41,84.03,92.16,70.86,5478.08,3.52,1.84,1.0934,16.43,2
2024-02-21,2501.89,32.86,85.03,91.61,68.52,5500.48,3.35,1.86,1.1061,21.59,2
2024-02-22,2502.18,31.68,84.65,92.66,66.02,5456.05,3.35,1.78,1.121,15.32,2
2024-02-23,2503.84,32.51,84.8,91.72,66.97,5498.66,3.47,1.68,1.1262,25.01,2
2024-02-26,2507.89,32.36,84.41,91.78,67.9,5491.26,3.57,1.8,1.1229,17.66,2
2024-02-27,2511.14,32.82,85.66,92.17,67.63,5540.92,3.42,1.78,1.1111,11.84,2
2024-02-28,2506.57,32.77,85.32,92.23,70.94,5504.3,3.5,1.84,1.1294,13.22,2
2024-02-29,2498.56,32.2,84.44,92.2,66.84,5553.23,3.53,1.99,1.1348,18.17,2
2024-03-01,2501.69,32.24,84.15,93.37,68.61,5570.65,3.51,1.86,1.1294,18.56,3
2024-03-04,2497.43,32.42,84.64,92.55,64.97,5554.24,3.42,1.96,1.1299,25.88,3
2024-03-05,2496.81,32.1,85.06,92.81,64.8,5526.44,3.36,1.85,1.1144,13.85,3
2024-03-06,2493.13,32.75,84.97,93.67,62.34,5539.23,3.27,1.79,1.1308,18.16,3
2024-03-07,2487.42,32.19,85.49,92.33,63.1,5491.35,3.43,1.84,1.1215,13.76,3
2024-03-08,2489.18,31.2,85.27,92.73,65.22,5535.19,3.55,1.91,1.1251,16.03,3
2024-03-11,2491.62,32.24,85.37,93.23,63.76,5515.49,3.36,1.91,1.1237,24.74,3
2024-03-12,2489.76,31.95,85.06,91.38,65.21,5564.23,3.51,1.79,1.1188,13.45,3
2024-03-13,2481.43,31.61,84.21,91.03,63.27,5622.68,3.38,1.84,1.1114,20.35,3
2024-03-14,2479.63,31.74,84.82,93.21,61.79,5562.59,3.46,1.75,1.1192,19.57,3
2024-03-15,2480.81,32.29,85.46,93.32,66.37,5489.97,3.51,1.86,1.1299,17.9,3
2024-03-18,2475.99,32.72,84.91,94.58,61.48,5540.96,3.41,1.9,1.1156,20.08,3
2024-03-19,2476.47,32.32,85.2,93.05,63.58,5557.57,3.47,1.82,1.1289,13.36,3
2024-03-20,2476.29,31.95,84.8,93.58,60.04,5558.62,3.43,1.79,1.1274,24.63,3
2024-03-21,2478.0,32.4,84.46,92.76,61.85,5536.18,3.52,1.84,1.117,25.7,3
2024-03-22,2478.23,32.03,84.92,93.15,61.88,5567.56,3.48,1.84,1.1339,18.19,3
2024-03-25,2474.94,31.9,85.15,94.24,60.04,5525.02,3.47,1.82,1.1164,27.69,3
2024-03-26,2478.58,31.76,84.68,91.21,54.51,5536.05,3.59,1.83,1.1351,16.4,3
2024-03-27,2477.87,31.51,84.9,93.24,58.86,5585.87,3.52,1.81,1.1243,19.6,3
2024-03-28,2477.56,32.05,84.56,94.61,60.88,5538.13,3.41,1.87,1.1198,23.73,3
2024-03-29,2474.34,32.23,85.6,93.12,59.08,5586.85,3.46,1.85,1.1111,16.16,3
2024-04-01,2472.68,32.11,84.9,94.22,58.53,5531.72,3.46,1.77,1.1191,12.47,4
2024-04-02,2469.59,31.94,85.79,92.39,53.81,5627.84,3.48,1.76,1.118,11.55,4
2024-04-03,2468.77,31.72,85.83,92.86,55.42,5553.77,3.67,1.8,1.1074,26.24,4
2024-04-04,2473.97,32.4,85.04,92.91,57.31,5572.39,3.5,1.85,1.1178,15.88,4
2024-04-05,2469.29,31.57,84.59,91.11,56.93,5591.12,3.31,1.82,1.112,17.26,4
2024-04-08,2463.83,32.34,84.06,91.95,58.16,5566.34,3.43,1.78,1.1259,13.55,4
2024-04-09,2468.23,31.69,84.38,92.0,55.08,5589.7,3.32,1.83,1.1331,21.79,4
2024-04-10,2467.24,31.77,84.44,93.53,55.81,5604.76,3.45,1.8,1.1077,14.87,4
2024-04-11,2464.77,31.46,85.83,93.57,54.67,5618.42,3.32,1.86,1.1371,16.03,4
2024-04-12,2467.77,31.88,85.2,93.13,52.31,5615.44,3.41,1.83,1.1187,19.2,4
2024-04-15,2465.5,32.44,85.35,93.53,49.42,5588.65,3.36,1.8,1.1102,13.74,4
2024-04-16,2471.0,32.33,84.06,92.73,54.45,5591.5,3.51,1.82,1.1276,17.29,4
2024-04-17,2472.82,32.54,84.58,93.82,53.59,5668.47,3.48,1.88,1.1155,23.61,4
2024-04-18,2470.91,32.33,85.63,92.86,51.67,5628.6,3.51,1.78,1.1192,19.71,4
2024-04-19,2477.46,31.77,85.35,92.9,49.34,5574.55,3.47,1.83,1.116,18.52,4
2024-04-22,2475.16,32.04,85.14,92.64,53.51,5607.3,3.37,1.8,1.1118,18.86,4
2024-04-23,2477.17,31.89,85.51,93.4,51.4,5596.35,3.53,1.83,1.1272,16.44,4
2024-04-24,2477.77,32.74,86.05,92.51,52.73,5604.44,3.64,1.77,1.1171,25.98,4
2024-04-25,2481.57,31.78,85.14,93.62,55.04,5573.72,3.52,1.81,1.1056,14.75,4
2024-04-26,2486.21,32.68,85.29,91.93,46.72,5600.34,3.45,1.86,1.1255,18.84,4
2024-04-29,2485.95,32.67,85.36,91.96,49.31,5669.15,3.37,1.76,1.1079,18.46,4
2024-04-30,2483.18,33.01,86.48,93.38,50.0,5634.27,3.42,1.74,1.1085,22.04,4
2024-05-01,2484.29,32.13,84.24,92.76,53.05,5544.27,3.53,1.74,1.1319,22.41,5
2024-05-02,2481.77,32.55,85.64,92.46,46.59,5657.6,3.58,1.75,1.108,17.87,5
2024-05-03,2487.86,33.25,85.25,93.54,53.46,5655.89,3.51,1.83,1.0968,19.16,5
2024-05-06,2487.95,32.1,85.61,92.34,49.6,5614.52,3.56,1.73,1.1262,19.31,5
2024-05-07,2486.44,31.71,85.01,92.66,48.88,5648.92,3.55,1.79,1.117,8.91,5
2024-05-08,2486.69,31.58,85.32,93.93,48.42,5603.72,3.54,1.83,1.1178,11.64,5
2024-05-09,2482.05,32.55,85.71,94.04,47.7,5617.49,3.44,1.82,1.1169,15.58,5
2024-05-10,2478.62,31.47,86.92,94.07,50.44,5678.66,3.51,1.78,1.1223,15.75,5
2024-05-13,2482.15,32.12,85.78,92.58,45.98,5627.65,3.43,1.81,1.1125,13.2,5
2024-05-14,2479.74,32.41,84.96,93.79,48.58,5581.81,3.5,1.81,1.1348,21.0,5
2024-05-15,2476.09,32.26,85.19,92.04,46.91,5638.1,3.53,1.79,1.1052,18.01,5
2024-05-16,2477.51,32.38,85.18,92.07,45.95,5639.74,3.64,1.79,1.1244,17.14,5
2024-05-17,2481.03,32.34,84.52,90.91,52.45,5680.15,3.4,1.91,1.1264,12.98,5
2024-05-20,2483.06,32.79,85.27,94.13,47.92,5646.73,3.54,1.84,1.1124,17.82,5
2024-05-21,2485.99,31.94,85.81,92.1,48.13,5635.75,3.62,1.92,1.1098,7.49,5
2024-05-22,2483.33,32.01,84.82,92.68,49.0,5681.85,3.57,1.77,1.1302,17.35,5
2024-05-23,2478.54,31.91,85.99,92.05,43.72,5656.22,3.57,1.79,1.1101,18.25,5
2024-05-24,2483.13,32.61,85.72,93.34,49.91,5632.2,3.55,1.73,1.1139,18.97,5
2024-05-27,2481.89,32.62,85.12,92.48,41.24,5691.45,3.61,1.76,1.1289,11.74,5
2024-05-28,2480.9,32.43,85.43,91.73,44.57,5664.71,3.42,1.89,1.1203,18.9,5
2024-05-29,2484.98,32.78,86.31,93.12,45.06,5661.09,3.4,1.77,1.102,13.83,5
2024-05-30,2486.6,31.85,85.89,91.62,47.02,5668.44,3.51,1.89,1.1375,14.75,5
2024-05-31,2487.91,33.01,85.54,92.09,46.17,5633.08,3.34,1.73,1.1147,20.87,5
2024-06-03,2494.71,33.04,85.42,91.08,45.29,5651.47,3.61,1.74,1.116,26.06,6
2024-06-04,2492.55,32.7,85.59,91.62,45.5,5669.51,3.61,1.78,1.1226,18.21,6
2024-06-05,2495.43,33.15,85.31,92.9,43.48,5665.66,3.48,1.79,1.1263,14.73,6
2024-06-06,2495.54,31.78,84.52,91.18,42.36,5711.77,3.49,1.84,1.1396,18.75,6
2024-06-07,2496.34,32.24,86.61,91.56,46.73,5682.22,3.51,1.81,1.1034,21.76,6
2024-06-10,2501.2,32.22,85.68,92.74,46.6,5703.45,3.52,1.77,1.1283,20.48,6
2024-06-11,2502.81,32.83,85.81,92.31,48.33,5680.18,3.53,1.78,1.1274,28.97,6
2024-06-12,2504.54,32.14,85.59,94.33,43.53,5713.69,3.56,1.77,1.1186,15.14,6
2024-06-13,2508.0,32.91,85.26,94.2,46.46,5696.03,3.51,1.74,1.1279,19.01,6
2024-06-14,2506.88,33.14,85.55,92.04,44.47,5686.6,3.6,1.74,1.1293,24.2,6
2024-06-17,2504.27,32.83,84.85,93.18,47.4,5687.9,3.56,1.84,1.1062,23.94,6
2024-06-18,2501.02,32.63,86.8,93.33,47.05,5661.77,3.48,1.7,1.1375,10.2,6
2024-06-19,2494.84,32.04,85.06,92.25,45.42,5707.71,3.63,1.87,1.1044,17.99,6
2024-06-20,2501.56,32.18,85.17,91.53,44.33,5693.39,3.42,1.77,1.1086,23.94,6
2024-06-21,2498.2,32.98,85.48,92.71,46.94,5681.64,3.52,1.75,1.1174,29.56,6
2024-06-24,2497.68,32.78,86.35,92.58,46.33,5731.99,3.61,1.82,1.1392,20.82,6
2024-06-25,2497.0,32.45,85.73,92.36,43.7,5663.39,3.47,1.86,1.1169,16.53,6
2024-06-26,2498.22,32.31,85.11,93.06,42.45,5690.33,3.55,1.84,1.1197,13.96,6
2024-06-27,2501.09,31.7,86.37,92.11,44.58,5735.93,3.57,1.81,1.1343,26.87,6
2024-06-28,2504.13,32.13,86.12,91.78,48.25,5716.67,3.46,1.84,1.117,20.91,6
2024-07-01,2502.58,33.3,86.03,92.79,47.57,5707.86,3.53,1.7,1.1082,14.61,7
2024-07-02,2502.38,32.02,86.13,93.01,43.13,5718.93,3.52,1.76,1.1158,17.19,7
2024-07-03,2503.65,32.62,86.98,91.75,43.1,5718.88,3.49,1.74,1.1337,19.24,7
2024-07-04,2503.24,32.95,86.89,93.43,48.08,5670.1,3.72,1.84,1.1207,20.18,7
2024-07-05,2508.8,32.11,85.46,91.27,43.36,5707.22,3.48,1.76,1.1393,14.4,7
2024-07-08,2510.81,32.71,86.63,92.22,46.76,5768.3,3.62,1.82,1.1274,15.54,7
2024-07-09,2513.63,33.05,86.02,92.48,44.62,5702.12,3.51,1.81,1.1136,11.39,7
2024-07-10,2516.25,32.72,86.09,92.17,49.21,5714.45,3.45,1.74,1.1205,22.16,7
2024-07-11,2520.53,33.91,85.0,92.22,44.57,5709.85,3.55,1.75,1.1115,16.63,7
2024-07-12,2521.66,32.11,85.78,94.17,48.54,5725.59,3.59,1.84,1.1133,19.87,7
2024-07-15,2518.09,33.16,85.47,91.99,46.77,5712.81,3.62,1.74,1.1648,23.69,7
2024-07-16,2519.98,32.69,86.3,94.62,47.07,5747.0,3.67,1.78,1.1302,18.88,7
2024-07-17,2518.53,33.05,86.43,93.01,42.79,5740.42,3.78,1.74,1.1286,17.55,7
2024-07-18,2517.5,32.9,84.87,92.74,42.5,5759.81,3.57,1.76,1.1138,18.78,7
2024-07-19,2520.06,32.47,85.91,93.04,46.64,5707.17,3.49,1.77,1.1357,18.25,7
2024-07-22,2524.74,32.91,86.49,94.68,47.77,5730.59,3.58,1.74,1.131,22.98,7
2024-07-23,2525.56,32.09,85.85,91.86,45.22,5736.13,3.53,1.73,1.1388,19.24,7
2024-07-24,2527.32,33.1,86.31,91.75,45.5,5758.67,3.62,1.79,1.1383,15.82,7
2024-07-25,2533.57,33.06,86.14,92.04,49.02,5723.3,3.45,1.73,1.1052,22.19,7
2024-07-26,2535.17,33.21,86.14,92.67,49.24,5776.67,3.74,1.73,1.1089,22.92,7
2024-07-29,2544.35,33.5,85.85,91.26,48.07,5786.89,3.62,1.73,1.11,12.65,7
2024-07-30,2547.05,33.26,85.39,92.66,50.14,5723.73,3.42,1.77,1.1106,24.13,7
2024-07-31,2542.33,33.11,85.44,93.99,46.47,5740.77,3.5,1.82,1.1232,19.46,7
2024-08-01,2545.68,32.74,86.37,92.75,48.36,5741.64,3.62,1.85,1.1143,19.13,8
2024-08-02,2547.87,32.84,86.04,92.39,52.62,5838.67,3.65,1.74,1.1407,22.03,8
2024-08-05,2552.99,33.66,85.97,92.13,49.73,5748.9,3.46,1.88,1.139,15.73,8
2024-08-06,2556.17,33.8,85.84,93.34,50.11,5814.23,3.62,1.72,1.1199,21.82,8
2024-08-07,2556.77,33.14,85.91,91.96,54.75,5728.0,3.4,1.82,1.1396,16.49,8
2024-08-08,2553.93,33.22,86.59,94.09,47.62,5738.41,3.55,1.73,1.1349,12.1,8
2024-08-09,2554.37,32.84,85.91,94.16,52.3,5749.6,3.65,1.73,1.1155,14.01,8
2024-08-12,2552.78,33.66,85.42,92.82,54.33,5746.93,3.52,1.73,1.0999,20.27,8
2024-08-13,2552.08,33.44,86.48,92.6,50.66,5766.36,3.44,1.77,1.1178,14.22,8
2024-08-14,2555.14,33.99,86.01,93.43,53.34,5755.24,3.58,1.8,1.1136,24.44,8
2024-08-15,2561.7,32.95,86.14,93.48,49.97,5754.02,3.52,1.8,1.1221,22.76,8
2024-08-16,2564.19,33.18,86.94,91.95,50.88,5815.45,3.62,1.72,1.1209,23.33,8
2024-08-19,2561.63,33.39,86.14,92.17,53.35,5819.51,3.5,1.72,1.1206,18.5,8
2024-08-20,2564.33,33.59,86.3,91.54,54.51,5813.38,3.51,1.72,1.1252,19.03,8
2024-08-21,2569.47,33.32,85.58,92.92,55.49,5802.72,3.41,1.76,1.1079,13.23,8
2024-08-22,2568.85,33.05,86.07,93.12,56.72,5791.88,3.58,1.75,1.1241,21.98,8
2024-08-23,2569.78,33.76,86.5,91.5,53.8,5776.29,3.56,1.72,1.1156,19.52,8
2024-08-26,2571.21,33.71,85.43,92.22,56.67,5764.71,3.48,1.78,1.122,20.27,8
2024-08-27,2570.1,33.04,86.31,91.5,53.95,5806.29,3.59,1.88,1.1296,24.75,8
2024-08-28,2573.6,34.0,86.28,91.86,56.8,5762.29,3.66,1.74,1.1078,15.58,8
2024-08-29,2574.66,33.94,86.26,93.01,55.78,5769.78,3.56,1.74,1.1172,17.5,8
2024-08-30,2577.48,33.56,86.77,91.98,56.63,5836.29,3.6,1.79,1.1188,19.31,8
2024-09-02,2576.13,33.52,86.43,92.33,56.95,5860.82,3.6,1.73,1.1149,14.26,9
2024-09-03,2576.24,33.71,87.01,91.26,53.28,5817.7,3.48,1.79,1.129,17.25,9
2024-09-04,2580.09,33.2,85.78,92.71,54.62,5841.19,3.74,1.72,1.1128,19.97,9
2024-09-05,2580.45,33.56,86.36,92.52,57.45,5802.72,3.54,1.85,1.1144,16.7,9
2024-09-06,2587.54,32.78,86.34,91.97,54.26,5772.07,3.63,1.78,1.1129,23.24,9
2024-09-09,2587.86,33.99,85.78,92.4,59.69,5832.67,3.64,1.73,1.1309,11.96,9
2024-09-10,2590.19,33.05,86.8,92.69,60.17,5833.48,3.57,1.73,1.1151,22.49,9
2024-09-11,2594.8,34.33,87.5,91.89,59.47,5820.65,3.63,1.73,1.1246,20.64,9
2024-09-12,2591.91,33.56,86.34,91.36,56.98,5813.33,3.61,1.83,1.1398,15.72,9
2024-09-13,2587.94,33.56,86.61,93.98,62.38,5851.57,3.47,1.69,1.1193,14.3,9
2024-09-16,2584.73,33.35,86.41,92.03,64.1,5795.23,3.56,1.72,1.1311,9.68,9
2024-09-17,2590.47,33.56,86.02,92.46,60.73,5803.69,3.54,1.73,1.1367,14.82,9
2024-09-18,2590.41,34.24,85.48,93.34,61.86,5798.76,3.55,1.75,1.1303,22.19,9
2024-09-19,2600.32,32.81,86.05,95.35,61.66,5833.65,3.49,1.74,1.1198,17.78,9
2024-09-20,2600.25,34.31,85.72,91.53,62.73,5800.56,3.68,1.68,1.1264,22.65,9
2024-09-23,2602.6,33.97,87.28,92.88,61.84,5814.77,3.72,1.73,1.1071,15.52,9
2024-09-24,2609.3,33.44,86.38,91.95,62.42,5816.23,3.67,1.75,1.1122,20.83,9
2024-09-25,2617.49,33.6,86.27,92.08,64.72,5831.68,3.7,1.72,1.114,15.13,9
2024-09-26,2625.88,34.81,86.9,91.94,68.02,5796.98,3.57,1.79,1.1424,14.14,9
2024-09-27,2631.54,33.83,85.91,91.61,60.94,5846.32,3.55,1.8,1.1119,17.57,9
2024-09-30,2636.63,33.81,86.09,92.47,63.95,5883.22,3.54,1.75,1.1117,15.34,9
2024-10-01,2640.35,34.78,86.52,91.32,62.22,5851.96,3.65,1.76,1.1096,11.83,10
2024-10-02,2644.66,34.52,87.01,93.26,68.18,5896.24,3.62,1.64,1.1256,17.27,10
2024-10-03,2644.74,34.01,86.76,92.54,64.24,5892.12,3.59,1.73,1.1214,18.43,10
2024-10-04,2643.96,34.46,86.65,92.83,62.95,5877.53,3.71,1.8,1.1309,23.07,10
2024-10-07,2645.8,33.99,86.57,92.12,67.53,5858.54,3.64,1.73,1.1267,21.75,10
2024-10-08,2647.11,34.85,86.74,92.19,70.16,5859.08,3.54,1.71,1.1062,22.88,10
2024-10-09,2647.53,34.84,86.66,92.72,68.42,5883.41,3.55,1.86,1.1119,20.88,10
2024-10-10,2651.62,34.68,86.05,91.55,67.92,5850.85,3.66,1.84,1.1337,19.33,10
2024-10-11,2656.55,34.68,86.6,92.19,68.74,5808.22,3.69,1.77,1.118,13.08,10
2024-10-14,2658.71,35.27,86.05,91.79,71.17,5881.56,3.65,1.8,1.1319,18.6,10
2024-10-15,2665.31,34.65,86.64,91.76,67.0,5834.97,3.76,1.63,1.1185,20.39,10
2024-10-16,2663.54,34.15,86.37,90.78,68.93,5842.14,3.74,1.71,1.1103,23.83,10
2024-10-17,2664.8,34.82,87.89,93.54,68.66,5873.11,3.65,1.72,1.117,20.75,10
2024-10-18,2664.39,35.47,86.61,91.91,67.64,5872.35,3.54,1.73,1.1103,22.96,10
2024-10-21,2660.3,34.18,85.94,93.39,69.72,5834.94,3.51,1.72,1.1143,13.87,10
2024-10-22,2661.92,34.46,86.59,93.31,73.0,5884.36,3.58,1.62,1.122,16.69,10
2024-10-23,2663.41,34.79,86.92,91.43,72.31,5910.48,3.68,1.76,1.1251,19.72,10
2024-10-24,2670.13,34.69,87.51,91.58,72.87,5849.75,3.76,1.77,1.1041,22.64,10
2024-10-25,2674.02,34.37,86.39,94.5,72.26,5923.87,3.65,1.82,1.1198,17.42,10
2024-10-28,2672.61,35.19,85.91,93.85,73.41,5840.99,3.71,1.7,1.1141,17.67,10
2024-10-29,2680.41,35.77,87.12,92.42,71.15,5953.42,3.6,1.7,1.1135,20.75,10
2024-10-30,2686.18,35.0,86.03,92.65,72.52,5879.66,3.67,1.61,1.1213,13.5,10
2024-10-31,2689.9,34.61,86.51,91.93,73.9,5898.47,3.69,1.72,1.1145,24.43,10
2024-11-01,2691.03,34.36,86.61,92.78,74.45,5839.44,3.46,1.78,1.1338,14.48,11
2024-11-04,2689.8,35.07,86.72,91.86,74.91,5896.44,3.59,1.71,1.1319,10.33,11
2024-11-05,2690.45,35.42,87.11,90.8,74.36,5907.25,3.7,1.85,1.1318,18.04,11
2024-11-06,2695.76,35.23,86.43,91.37,74.25,5899.92,3.65,1.72,1.1151,24.79,11
2024-11-07,2703.61,35.15,86.65,92.44,81.68,5887.71,3.53,1.74,1.1104,20.35,11
2024-11-08,2710.36,35.0,86.79,91.51,77.53,5878.3,3.43,1.67,1.1208,21.0,11
2024-11-11,2710.59,34.8,86.88,92.36,76.89,5942.72,3.6,1.75,1.1185,18.17,11
2024-11-12,2708.8,35.55,86.87,91.55,75.95,5911.82,3.62,1.64,1.1139,17.39,11
2024-11-13,2711.03,35.61,87.05,91.78,75.85,5959.22,3.56,1.77,1.1082,11.82,11
2024-11-14,2707.13,34.57,87.26,93.09,76.83,5899.31,3.64,1.77,1.1196,8.96,11
2024-11-15,2709.92,35.86,87.05,92.6,78.01,5904.16,3.67,1.8,1.116,18.79,11
2024-11-18,2711.18,35.48,87.09,92.39,73.99,5943.77,3.69,1.68,1.1269,23.25,11
2024-11-19,2711.42,35.81,86.08,93.1,74.93,5872.71,3.45,1.74,1.1267,19.38,11
2024-11-20,2708.02,34.67,86.91,92.78,77.11,5887.1,3.53,1.76,1.131,20.49,11
2024-11-21,2711.36,34.7,87.14,93.55,79.11,5958.52,3.61,1.75,1.1074,24.33,11
2024-11-22,2711.34,35.19,87.27,92.02,78.51,5892.54,3.68,1.69,1.124,19.32,11
2024-11-25,2709.26,35.42,86.57,92.04,82.25,5875.23,3.68,1.61,1.1127,17.51,11
2024-11-26,2701.71,35.84,86.6,91.34,76.61,5987.96,3.68,1.75,1.1078,14.73,11
2024-11-27,2703.25,35.42,86.65,92.04,78.36,5892.19,3.61,1.72,1.1157,26.09,11
2024-11-28,2710.53,35.14,87.22,93.15,83.18,5941.62,3.61,1.7,1.1307,20.11,11
2024-11-29,2717.44,34.92,87.48,93.41,80.67,5940.27,3.58,1.77,1.1163,14.23,11
2024-12-02,2717.55,35.82,86.77,93.14,82.44,5855.98,3.7,1.73,1.1357,13.32,12
2024-12-03,2717.18,34.94,87.44,90.93,85.03,5934.38,3.57,1.66,1.1255,23.01,12
2024-12-04,2720.21,36.01,87.06,93.23,79.79,5957.95,3.71,1.63,1.1161,13.85,12
2024-12-05,2718.53,35.23,86.94,90.89,81.22,5957.23,3.66,1.67,1.1316,25.42,12
2024-12-06,2720.99,36.01,86.91,93.08,81.11,5975.81,3.64,1.85,1.1245,6.97,12
2024-12-09,2724.91,35.7,87.4,92.06,77.98,5939.18,3.6,1.76,1.1107,23.69,12
2024-12-10,2730.28,35.44,87.2,92.92,81.49,5974.28,3.54,1.73,1.1386,19.95,12
2024-12-11,2731.39,35.3,88.19,91.28,84.08,5934.32,3.6,1.72,1.1226,18.47,12
2024-12-12,2732.14,35.38,86.63,93.28,83.61,5914.79,3.62,1.71,1.1202,17.3,12
2024-12-13,2730.71,35.67,87.33,91.17,83.96,5920.27,3.46,1.78,1.1114,25.56,12
2024-12-16,2729.42,35.51,86.82,91.81,82.16,5917.44,3.64,1.7,1.1318,20.83,12
2024-12-17,2730.03,35.25,86.66,91.54,81.78,5993.69,3.73,1.75,1.1252,14.39,12
2024-12-18,2732.51,35.46,87.1,90.93,85.81,5920.06,3.7,1.71,1.1263,11.12,12
2024-12-19,2736.72,35.61,87.18,92.41,82.44,5975.82,3.62,1.82,1.1149,18.71,12
2024-12-20,2735.41,34.71,88.59,93.77,84.18,5961.72,3.66,1.76,1.1283,18.0,12
2024-12-23,2741.42,35.82,87.05,94.46,84.07,5968.72,3.61,1.78,1.1291,11.92,12
2024-12-24,2741.76,35.25,86.58,92.4,86.81,6014.81,3.67,1.69,1.1133,17.78,12
2024-12-25,2742.88,35.2,87.3,93.21,85.96,5962.85,3.78,1.77,1.1058,15.7,12
2024-12-26,2741.64,34.97,86.13,92.5,81.56,5996.45,3.74,1.7,1.1258,18.04,12
2024-12-27,2735.02,34.84,87.14,92.71,81.89,5981.33,3.7,1.72,1.1043,20.9,12
2024-12-30,2738.95,35.06,87.2,92.04,85.53,5977.74,3.62,1.8,1.1215,23.97,12
2024-12-31,2742.38,35.37,87.6,92.46,84.34,6053.4,3.72,1.67,1.1155,21.64,12
2025-01-01,2742.54,36.43,87.7,92.73,83.65,5943.26,3.53,1.73,1.1322,15.11,1
2025-01-02,2743.77,35.46,86.97,91.84,86.68,6027.27,3.65,1.74,1.1161,19.48,1
2025-01-03,2746.42,35.77,87.16,92.24,85.09,6010.39,3.71,1.74,1.1311,18.25,1
2025-01-06,2742.39,35.81,86.86,92.25,84.89,5978.41,3.73,1.69,1.1149,12.67,1
2025-01-07,2741.64,35.69,86.69,92.95,86.4,6043.78,3.72,1.82,1.13,19.59,1
2025-01-08,2745.09,35.66,87.42,91.44,84.14,5941.56,3.69,1.65,1.1406,25.43,1
2025-01-09,2741.96,35.17,86.64,92.25,88.07,5983.45,3.66,1.79,1.1093,18.13,1
2025-01-10,2743.76,36.25,87.08,93.81,83.38,5964.95,3.72,1.77,1.1229,11.62,1
2025-01-13,2740.25,36.35,86.81,93.21,86.3,6015.66,3.6,1.81,1.1475,18.12,1
2025-01-14,2742.54,34.98,87.59,93.36,87.86,5972.01,3.61,1.63,1.1207,13.15,1
2025-01-15,2743.2,35.25,88.23,92.29,82.25,6020.49,3.68,1.67,1.1206,21.45,1
2025-01-16,2738.78,35.49,86.69,92.53,84.31,6004.01,3.69,1.79,1.1279,20.1,1
2025-01-17,2743.23,35.28,86.42,93.07,87.27,5997.32,3.53,1.62,1.1204,17.32,1
2025-01-20,2741.57,35.84,87.3,93.51,87.28,6025.46,3.71,1.63,1.1029,16.68,1
2025-01-21,2739.64,35.32,87.38,90.7,84.59,6007.84,3.74,1.69,1.1313,17.15,1
2025-01-22,2740.91,36.5,87.49,91.21,83.42,5985.34,3.67,1.72,1.1,18.03,1
2025-01-23,2745.19,36.16,87.17,93.3,86.75,6104.14,3.87,1.79,1.1158,14.91,1
2025-01-24,2742.52,35.74,87.3,92.03,87.15,6007.58,3.63,1.7,1.1321,12.45,1
2025-01-27,2743.27,36.07,87.6,91.71,82.39,5957.77,3.65,1.68,1.1164,22.55,1
2025-01-28,2745.17,36.13,87.94,91.24,82.24,6001.14,3.65,1.72,1.1131,16.46,1
2025-01-29,2747.88,35.5,86.46,91.8,85.01,5990.48,3.68,1.73,1.1288,18.67,1
2025-01-30,2748.92,35.41,87.26,91.12,85.73,6055.38,3.66,1.73,1.1115,19.14,1
2025-01-31,2748.18,35.76,87.56,93.91,83.77,6042.35,3.57,1.7,1.1078,19.29,1
2025-02-03,2745.95,36.04,87.01,92.22,85.62,6046.76,3.64,1.61,1.1227,13.3,2
2025-02-04,2746.62,35.76,88.34,92.19,82.73,6025.8,3.68,1.66,1.1182,11.3,2
2025-02-05,2743.55,35.04,87.17,92.7,79.79,6030.62,3.79,1.78,1.1076,15.65,2
2025-02-06,2734.54,35.23,87.48,93.0,83.04,6029.97,3.87,1.71,1.1264,19.58,2
2025-02-07,2736.25,35.54,87.79,92.98,83.87,6040.76,3.8,1.69,1.1246,15.09,2
2025-02-10,2739.42,35.58,87.23,93.08,83.04,6070.36,3.63,1.76,1.1164,16.58,2
2025-02-11,2732.12,36.31,86.61,91.71,81.12,6057.48,3.64,1.65,1.1171,26.51,2
2025-02-12,2729.13,34.92,87.33,91.98,79.64,6064.5,3.68,1.69,1.1247,10.62,2
2025-02-13,2731.32,35.71,88.07,92.83,82.07,6066.59,3.84,1.71,1.1319,14.98,2
2025-02-14,2738.09,36.19,87.4,91.79,84.71,6080.23,3.68,1.68,1.1172,25.59,2
2025-02-17,2738.32,36.51,87.15,92.2,85.24,6064.44,3.59,1.71,1.1265,17.82,2
2025-02-18,2736.13,35.41,88.05,92.52,84.9,6068.67,3.66,1.69,1.1257,15.18,2
2025-02-19,2735.66,35.76,87.43,92.83,80.69,6095.66,3.76,1.63,1.1288,22.68,2
2025-02-20,2740.16,35.85,87.36,90.77,79.8,6042.15,3.76,1.71,1.1204,18.22,2
2025-02-21,2738.16,35.67,87.7,92.77,82.88,6038.53,3.69,1.63,1.1109,16.61,2
2025-02-24,2735.65,35.52,88.02,92.0,82.93,6030.72,3.76,1.71,1.1154,18.77,2
2025-02-25,2734.14,35.72,88.83,92.75,82.22,6073.89,3.52,1.77,1.1234,15.37,2
2025-02-26,2731.09,34.49,88.07,92.81,77.15,6014.89,3.71,1.68,1.1382,13.93,2
2025-02-27,2731.47,35.78,88.25,93.47,79.2,6086.46,3.77,1.64,1.1152,17.55,2
